date,price,demand,1_lag_pred,fsa,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2020-11-19,1.2537500000000001,362849,3.9937500000000004,1,59.12619047619047,9.556673280423283,21.712797619047624,24.581845238095244,17.44345238095238,67.41815476190474,0.8499999999999973,0.0013363095238095248,38.095238095238095,1013.8607142857138,35.3455357142857,29.461309523809515,1.7797619047619049,10.655952380952384,257.82886904761904,34.02053571428573,21.007142857142853,2.942113095238094
2020-11-20,1.4016666666666666,342837,2.839166666666667,1,52.86041666666666,9.521694775132277,16.265476190476193,20.16279761904761,11.902083333333335,61.39285714285715,0.8899999999999983,0.006369047619047612,74.40476190476191,1015.0190476190468,30.310119047619033,24.579464285714298,1.2083333333333333,10.768154761904764,243.82410714285714,36.615178571428544,22.02916666666666,2.865327380952367
2020-11-21,13.90291666666667,344615,11.0225,1,47.624702380952385,9.487430555555552,14.567559523809535,13.954761904761908,6.1895833333333306,66.33244047619048,0.930000000000004,0.005910714285714276,61.01190476190475,1019.9467261904776,26.6407738095238,21.623214285714308,1.5595238095238095,9.633035714285707,261.06815476190485,41.31458333333335,27.19196428571425,2.508779761904746
2020-11-22,11.455,356923,14.7125,1,52.74404761904764,9.453959986772489,20.727083333333336,34.816666666666684,10.667559523809524,58.43690476190473,0.9699999999999992,0.0011339285714285722,41.964285714285715,1020.0806547619054,44.16071428571429,22.260714285714286,1.8333333333333333,11.216964285714289,238.516369047619,37.618452380952384,28.620535714285715,10.950000000000003
2020-11-23,12.436666666666666,379785,15.79208333333333,1,60.314880952380975,9.421256613756613,26.713392857142853,34.886607142857144,25.946130952380962,67.06845238095241,0.9900000000000004,0.00016964285714285717,8.630952380952381,1023.0247023809534,40.47291666666669,31.451785714285727,1.4285714285714286,10.84821428571429,174.0014880952381,20.834226190476212,14.30654761904763,4.510565476190482
2020-11-24,16.210416666666667,389789,18.594583333333336,1,22.49791666666668,9.38937830687831,30.124404761904763,42.03690476190477,24.841964285714273,74.28571428571429,1.0,0.0,0.0,1023.4794642857152,44.39583333333335,30.74940476190476,1.8035714285714288,8.878571428571432,273.1860119047619,13.490773809523814,10.046428571428569,6.823214285714295
2020-11-25,11.800000000000002,387190,14.115416666666668,1,61.93958333333329,9.35833333333334,34.797023809523786,44.92529761904761,27.783928571428593,86.33779761904766,0.0,0.0009642857142857145,11.904761904761903,1022.065476190476,45.63750000000001,33.13690476190476,1.619047619047619,2.5044642857142865,91.728869047619,14.697321428571437,10.789880952380958,6.250297619047625
2020-11-26,10.469999999999999,369036,13.059583333333334,1,89.57946428571424,9.328141534391532,34.52500000000002,41.26190476190478,31.976785714285693,73.22023809523809,0.02000000000000001,0.03298214285714288,98.21428571428572,1013.5806547619037,45.808928571428545,39.692857142857115,1.4464285714285714,9.408928571428572,288.09047619047624,33.81577380952382,23.01755952380952,3.0580357142857153
2020-11-27,12.717916666666666,365922,15.533750000000003,1,12.369940476190472,9.298842592592587,32.213690476190465,49.69047619047621,27.655654761904756,68.98779761904761,0.04000000000000003,0.0,0.0,1014.4273809523796,50.75565476190479,34.667857142857144,2.8392857142857144,11.055654761904762,228.44077380952382,29.950297619047607,18.083035714285707,8.043898809523824
2020-11-28,3.6966666666666668,336408,10.01375,1,88.36636904761906,9.270456349206343,35.527380952380945,41.83095238095237,30.332142857142838,79.66160714285714,0.08000000000000006,0.16174404761904762,98.8095238095238,1001.3419642857132,43.80863095238095,38.217559523809534,1.0357142857142858,9.305357142857153,75.81041666666663,29.035416666666656,19.385416666666668,2.795535714285709
2020-11-29,4.966666666666668,330197,6.704166666666667,1,91.04999999999998,9.242979497354494,27.073214285714286,33.441964285714285,25.29880952380952,70.1077380952381,0.13,0.0038303571428571423,48.214285714285715,1011.9922619047603,39.40029761904762,33.645238095238085,1.0357142857142858,10.688988095238095,320.51785714285705,28.569047619047602,18.526785714285708,2.8775297619047677
2020-11-30,9.262083333333335,373703,12.459166666666668,1,90.55089285714286,9.216456679894176,31.216369047619033,38.125,26.819642857142874,71.82827380952381,0.19000000000000056,0.0009702380952380953,2.6785714285714284,1018.31369047619,44.143154761904746,34.527976190476195,1.1547619047619049,10.660416666666672,90.22976190476187,26.635416666666693,16.120833333333348,4.8075892857142755
